date,daily_revenue,transactions,unique_customers,cash_transactions,card_transactions,day_of_week,week_of_year,month,quarter,year,day_of_month,is_weekend,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_14,rolling_mean_30,rolling_std_7,rolling_std_30,rolling_min_7,rolling_max_7,avg_revenue_per_transaction,avg_revenue_per_customer,card_ratio,cash_ratio,target
2024-11-11,342.9,10,8,0,10,0,46,11,4,2024,11,0,204.76,230.72,599.5799999999999,216.02,350.03428571428566,375.0857142857143,411.98066666666665,159.17260011877494,160.51071950309847,204.76,588.3199999999999,34.29,42.8625,1.0,0.0,321.84
2024-11-12,321.84,9,7,0,9,1,46,11,4,2024,12,0,342.9,588.3199999999999,589.78,272.84,366.05999999999995,356.75142857142856,416.21,150.5726482466188,156.79791287755933,204.76,588.3199999999999,35.76,45.97714285714285,1.0,0.0,194.96
2024-11-13,194.96,6,4,0,6,2,46,11,4,2024,13,0,321.84,261.58,523.16,528.06,327.99142857142857,337.61285714285714,417.8433333333333,114.34168260504298,155.50282020578948,204.76,539.3199999999999,32.49333333333333,48.74,1.0,0.0,471.24
2024-11-14,471.24,14,10,0,14,3,46,11,4,2024,14,0,194.96,230.72,169.0,579.98,318.4742857142857,314.17,406.73999999999995,123.21862235570605,159.20962455745004,194.96,539.3199999999999,33.660000000000004,47.124,1.0,0.0,359.06
2024-11-15,359.06,11,10,0,11,4,46,11,4,2024,15,0,471.24,394.82,225.82,441.84,352.8342857142857,335.75857142857143,403.1153333333333,128.10754269455836,156.34151809714396,194.96,539.3199999999999,32.64181818181818,35.906,1.0,0.0,420.78
2024-11-16,420.78,13,11,0,13,5,46,11,4,2024,16,1,359.06,539.3199999999999,287.54,726.4599999999999,347.7257142857143,345.2757142857143,400.356,126.86116543386356,156.36499003161242,194.96,539.3199999999999,32.36769230769231,38.25272727272727,1.0,0.0,297.34
2024-11-17,297.34,9,7,0,9,6,46,11,4,2024,17,1,420.78,204.76,406.08,521.6999999999999,330.7914285714286,354.7928571428571,390.1666666666667,102.61879285793152,143.8400618822826,194.96,471.24,33.03777777777778,42.47714285714285,1.0,0.0,204.76
2024-11-18,204.76,6,6,0,6,0,47,11,4,2024,18,0,297.34,342.9,230.72,316.94,344.01714285714286,347.0257142857143,382.688,88.6889135714053,142.5925951165382,194.96,471.24,34.126666666666665,34.126666666666665,1.0,0.0,368.86
2024-11-19,368.86,11,9,0,11,1,47,11,4,2024,19,0,204.76,321.84,588.3199999999999,547.66,324.28285714285715,345.1714285714285,378.9486666666666,103.16616850406696,145.8108000052155,194.96,471.24,33.53272727272727,40.98444444444445,1.0,0.0,138.14
2024-11-20,138.14,4,3,0,4,2,47,11,4,2024,20,0,368.86,194.96,261.58,615.74,331.0,329.49571428571426,372.9886666666667,104.50268258119826,142.28862262737462,194.96,471.24,34.535,46.04666666666666,1.0,0.0,261.58
2024-11-21,261.58,8,7,0,8,3,47,11,4,2024,21,0,138.14,471.24,230.72,272.84,322.8828571428571,320.67857142857144,357.0686666666667,118.14662214303691,140.90322016665675,138.14,471.24,32.6975,37.36857142857143,1.0,0.0,214.56
2024-11-22,214.56,6,5,0,6,4,47,11,4,2024,22,0,261.58,359.06,394.82,415.88,292.93142857142857,322.8828571428571,356.6933333333333,99.34814868742686,141.15010316322306,138.14,420.78,35.76,42.912,1.0,0.0,246.88
2024-11-23,246.88,8,6,0,8,5,47,11,4,2024,23,1,214.56,420.78,539.3199999999999,497.2,272.2885714285714,310.0071428571428,349.98266666666666,98.32474077066809,143.01254208160793,138.14,420.78,30.86,41.14666666666667,1.0,0.0,35.76
2024-11-24,35.76,1,1,0,1,6,47,11,4,2024,24,1,246.88,297.34,204.76,472.7,247.44571428571427,289.11857142857144,341.63866666666667,73.3510351795038,141.42057294938854,138.14,368.86,35.76,35.76,1.0,0.0,373.76
2024-11-25,373.76,11,10,0,11,0,48,11,4,2024,25,0,35.76,204.76,342.9,513.36,210.07714285714286,277.04714285714283,327.07399999999996,103.94612157495942,149.71402340508357,35.76,368.86,33.97818181818182,37.376,1.0,0.0,333.1
2024-11-26,333.1,10,8,0,10,1,48,11,4,2024,26,0,373.76,368.86,321.84,169.0,234.22,279.25142857142856,322.4206666666667,120.77005699537743,145.84378496642668,35.76,373.76,33.31,41.6375,1.0,0.0,204.76
2024-11-28,204.76,6,6,0,6,3,48,11,4,2024,28,0,333.1,138.14,194.96,599.5799999999999,229.11142857142858,280.05571428571426,327.8906666666666,114.73090421047169,142.9396302502981,35.76,373.76,34.126666666666665,34.126666666666665,1.0,0.0,235.62
2024-11-29,235.62,7,6,0,7,4,48,11,4,2024,29,0,204.76,261.58,471.24,589.78,238.6285714285714,280.7557142857143,314.72999999999996,108.52207262865511,135.0185647260762,35.76,373.76,33.660000000000004,39.27,1.0,0.0,194.96
2024-11-30,194.96,6,5,0,6,5,48,11,4,2024,30,1,235.62,214.56,359.06,523.16,234.92000000000002,263.92571428571426,302.92466666666667,108.04956455257026,125.2714686049331,35.76,373.76,32.49333333333333,38.992000000000004,1.0,0.0,466.34
2024-12-01,466.34,14,11,0,14,6,48,12,4,2024,1,1,194.96,246.88,420.78,169.0,232.11999999999998,252.2042857142857,291.9846666666666,108.91559606716899,119.5764859462943,35.76,373.76,33.309999999999995,42.39454545454545,1.0,0.0,272.84
2024-12-02,272.84,9,9,0,9,0,49,12,4,2024,2,0,466.34,35.76,297.34,225.82,263.4714285714286,255.45857142857145,301.89599999999996,140.79323414479978,121.34093631098924,35.76,466.34,30.31555555555555,30.31555555555555,1.0,0.0,425.68
2024-12-03,425.68,13,9,0,13,1,49,12,4,2024,3,0,272.84,373.76,204.76,287.54,297.34,253.7085714285714,303.4633333333333,99.28252884235654,120.62596210324416,194.96,466.34,32.744615384615386,47.29777777777778,1.0,0.0,318.4
2024-12-04,318.4,10,9,0,10,2,49,12,4,2024,4,0,425.68,333.1,368.86,406.08,304.75714285714287,269.48857142857145,308.068,107.53926751258295,122.61733742518365,194.96,466.34,31.839999999999996,35.37777777777777,1.0,0.0,282.64
2024-12-05,282.64,9,8,0,9,3,49,12,4,2024,5,0,318.4,204.76,138.14,230.72,302.65714285714284,265.88428571428574,305.14533333333327,107.03590078633842,121.23779289374698,194.96,466.34,31.404444444444444,35.33,1.0,0.0,143.04
2024-12-06,143.04,4,3,0,4,4,49,12,4,2024,6,0,282.64,235.62,261.58,588.3199999999999,313.78285714285715,276.2057142857143,306.876,98.90270399308038,120.50711438720535,194.96,466.34,35.76,47.68,1.0,0.0,185.16
2024-12-07,185.16,6,6,0,6,5,49,12,4,2024,7,1,143.04,194.96,214.56,261.58,300.5571428571429,267.73857142857145,292.03333333333336,115.83733101700368,111.75085297316453,143.04,466.34,30.86,30.86,1.0,0.0,339.46
2024-12-08,339.46,11,9,0,11,6,49,12,4,2024,8,1,185.16,466.34,246.88,230.72,299.15714285714284,265.6385714285714,289.486,117.37528668254468,113.32881328849808,143.04,466.34,30.86,37.717777777777776,1.0,0.0,154.3
2024-12-09,154.3,5,5,0,5,0,50,12,4,2024,9,0,339.46,272.84,35.76,394.82,281.03142857142853,272.25142857142856,293.11066666666665,94.90009614125312,113.12321469525367,143.04,425.68,30.860000000000003,30.860000000000003,1.0,0.0,61.72
2024-12-10,61.72,2,2,0,2,1,50,12,4,2024,10,0,154.3,425.68,373.76,539.3199999999999,264.09714285714284,280.7185714285714,285.0933333333333,106.47576777750685,114.18440515941369,143.04,425.68,30.86,30.86,1.0,0.0,225.82
2024-12-11,225.82,7,7,0,7,2,50,12,4,2024,11,0,61.72,318.4,333.1,204.76,212.10285714285715,258.43,269.17333333333335,103.23612315371778,110.75996554629303,61.72,339.46,32.26,32.26,1.0,0.0,196.42
2024-12-12,196.42,7,4,0,7,3,50,12,4,2024,12,0,225.82,282.64,204.76,342.9,198.87714285714284,250.7671428571429,269.87533333333334,92.74591055032879,110.40380099445362,61.72,339.46,28.06,49.105,1.0,0.0,266.48
2024-12-13,266.48,8,6,0,8,4,50,12,4,2024,13,0,196.42,143.04,235.62,321.84,186.56,250.17142857142855,264.99266666666665,85.18476076544877,110.30191325859072,61.72,339.46,33.31,44.413333333333334,1.0,0.0,334.56
2024-12-14,334.56,11,8,0,11,5,50,12,4,2024,14,1,266.48,185.16,194.96,194.96,204.1942857142857,252.3757142857143,263.1473333333333,87.42148913113313,109.77991858112341,61.72,339.46,30.414545454545454,41.82,1.0,0.0,107.28
2024-12-15,107.28,3,2,0,3,6,50,12,4,2024,15,1,334.56,339.46,466.34,471.24,225.53714285714287,262.34714285714284,267.80066666666664,99.41444658839201,109.74860558169459,61.72,339.46,35.76,53.64,1.0,0.0,276.28
2024-12-16,276.28,8,7,0,8,0,51,12,4,2024,16,0,107.28,154.3,272.84,359.06,192.3685714285714,236.7,255.66866666666664,93.6346167163572,106.55445357877433,61.72,334.56,34.535,39.46857142857142,1.0,0.0,225.82
2024-12-17,225.82,7,6,0,7,1,51,12,4,2024,17,0,276.28,61.72,425.68,420.78,209.7942857142857,236.9457142857143,252.90933333333334,96.67037789263486,104.84279485984192,61.72,334.56,32.26,37.63666666666666,1.0,0.0,138.14
2024-12-18,138.14,4,2,0,4,2,51,12,4,2024,18,0,225.82,225.82,318.4,297.34,233.23714285714286,222.67,246.41066666666666,71.36155400827707,100.00941827831875,107.28,334.56,34.535,69.07,1.0,0.0,333.1
2024-12-19,333.1,10,8,0,10,3,51,12,4,2024,19,0,138.14,196.42,282.64,204.76,220.71142857142857,209.7942857142857,241.10399999999998,80.04688864004922,101.4274919406923,107.28,334.56,33.31,41.6375,1.0,0.0,267.94
2024-12-20,267.94,9,7,0,9,4,51,12,4,2024,20,0,333.1,266.48,143.04,368.86,240.23714285714286,213.39857142857142,245.382,89.27240068357956,102.54215057300986,107.28,334.56,29.77111111111111,38.277142857142856,1.0,0.0,477.6
2024-12-21,477.6,15,10,0,15,5,51,12,4,2024,21,1,267.94,334.56,185.16,138.14,240.44571428571427,222.32,242.018,89.34560740128647,99.97490007065686,107.28,334.56,31.84,47.760000000000005,1.0,0.0,240.52
2024-12-22,240.52,7,6,0,7,6,51,12,4,2024,22,1,477.6,107.28,339.46,261.58,260.88,243.20857142857145,253.33333333333334,124.06823498919205,106.79041276009364,107.28,477.6,34.36,40.086666666666666,1.0,0.0,313.5
2024-12-23,313.5,10,8,0,10,0,52,12,4,2024,23,0,240.52,276.28,154.3,214.56,279.9142857142857,236.14142857142858,252.63133333333334,105.39054588484112,106.80355239905354,138.14,477.6,31.35,39.1875,1.0,0.0,220.92
2024-12-24,220.92,7,5,0,7,1,52,12,4,2024,24,0,313.5,225.82,61.72,246.88,285.2314285714286,247.51285714285714,255.92933333333332,106.11306162588602,107.11454220256125,138.14,477.6,31.56,44.184,1.0,0.0,394.82
2024-12-25,394.82,12,8,0,12,2,52,12,4,2024,25,0,220.92,138.14,225.82,35.76,284.5314285714286,258.88428571428574,255.06399999999996,106.58541417232357,107.29487700595982,138.14,477.6,32.901666666666664,49.3525,1.0,0.0,56.81999999999999
2024-12-26,56.81999999999999,2,2,0,2,3,52,12,4,2024,26,0,394.82,333.1,196.42,373.76,321.2,270.9557142857143,267.03266666666667,90.81458473174901,101.87780949993807,220.92,477.6,28.409999999999997,28.409999999999997,1.0,0.0,237.08
2024-12-27,237.08,8,7,0,8,4,52,12,4,2024,27,0,56.81999999999999,267.94,266.48,333.1,281.7314285714286,260.9842857142857,256.468,134.37170478794667,106.74556117396514,56.81999999999999,477.6,29.635,33.86857142857143,1.0,0.0,261.58
2024-12-28,261.58,8,8,0,8,5,52,12,4,2024,28,1,237.08,477.6,334.56,204.76,277.3228571428571,258.88428571428574,253.2673333333333,135.40188843024396,105.80397182862535,56.81999999999999,477.6,32.6975,32.6975,1.0,0.0,217.48
2024-12-29,217.48,8,6,0,8,6,52,12,4,2024,29,1,261.58,240.52,107.28,235.62,246.46285714285713,253.67142857142855,255.16133333333335,102.85309486743498,105.41354606838985,56.81999999999999,394.82,27.185,36.24666666666666,1.0,0.0,287.54
2024-12-30,287.54,9,7,0,9,0,1,12,4,2024,30,0,217.48,313.5,276.28,194.96,243.17142857142858,261.54285714285714,254.55666666666667,103.44193917822905,105.58139623004122,56.81999999999999,394.82,31.94888888888889,41.07714285714286,1.0,0.0,508.46
2024-12-31,508.46,16,11,0,16,1,1,12,4,2024,31,0,287.54,220.92,225.82,466.34,239.46285714285713,262.34714285714284,257.6426666666667,100.93528978414628,105.13143520615351,56.81999999999999,394.82,31.77875,46.22363636363636,1.0,0.0,282.64
2025-01-02,282.64,9,6,0,9,3,1,1,1,2025,2,0,508.46,394.82,138.14,272.84,280.54,282.5357142857143,259.0466666666667,142.20402010257436,108.24964166010038,56.81999999999999,508.46,31.404444444444444,47.10666666666666,1.0,0.0,211.12
2025-01-03,211.12,7,7,0,7,4,1,1,1,2025,3,0,282.64,56.81999999999999,333.1,425.68,264.5142857142857,292.85714285714283,259.37333333333333,133.21575668280187,108.30747270469418,56.81999999999999,508.46,30.16,30.16,1.0,0.0,313.5
2025-01-04,313.5,10,7,0,10,5,1,1,1,2025,4,1,211.12,237.08,267.94,318.4,286.5571428571429,284.14428571428573,252.22133333333332,102.29976176483936,103.94307035114407,211.12,508.46,31.35,44.785714285714285,1.0,0.0,97.48
2025-01-05,97.48,3,3,0,3,6,1,1,1,2025,5,1,313.5,261.58,477.6,282.64,297.47428571428566,287.3985714285714,252.058,100.19571628520248,103.83929112849752,211.12,508.46,32.49333333333333,32.49333333333333,1.0,0.0,25.96
2025-01-06,25.96,1,1,0,1,0,2,1,1,2025,6,0,97.48,217.48,240.52,143.04,274.0314285714286,260.2471428571429,245.886,125.89508269832896,107.40057871159772,97.48,508.46,25.96,25.96,1.0,0.0,107.28
2025-01-07,107.28,3,2,0,3,1,2,1,1,2025,7,0,25.96,287.54,313.5,185.16,246.67142857142858,244.92142857142858,241.98333333333332,157.16170731962382,113.23531593417545,25.96,508.46,35.76,53.64,1.0,0.0,128.34
2025-01-08,128.34,4,4,0,4,2,2,1,1,2025,8,0,107.28,508.46,220.92,339.46,220.92000000000002,230.19142857142856,239.38733333333332,163.969809822825,115.45394465963969,25.96,508.46,32.085,32.085,1.0,0.0,272.84
2025-01-09,272.84,9,8,0,9,3,2,1,1,2025,9,0,128.34,282.64,394.82,154.3,166.61714285714285,223.57857142857142,232.35,105.33026942499937,115.57801315188713,25.96,313.5,30.31555555555555,34.105,1.0,0.0,164.1
2025-01-10,164.1,5,4,0,5,4,2,1,1,2025,10,0,272.84,211.12,56.81999999999999,61.72,165.21714285714285,214.8657142857143,236.30133333333333,103.58174384100202,114.84161253907307,25.96,313.5,32.82,41.025,1.0,0.0,487.4
2025-01-11,487.4,15,10,0,15,5,2,1,1,2025,11,1,164.1,313.5,237.08,225.82,158.5,222.52857142857144,239.71399999999997,101.614796822773,110.92934764819925,25.96,313.5,32.49333333333333,48.739999999999995,1.0,0.0,154.3
2025-01-12,154.3,5,4,0,5,6,2,1,1,2025,12,1,487.4,97.48,261.58,196.42,183.34285714285713,240.40857142857143,248.43333333333334,153.72238979345073,119.7308465809392,25.96,487.4,30.860000000000003,38.575,1.0,0.0,251.78
2025-01-13,251.78,8,7,0,8,0,3,1,1,2025,13,0,154.3,25.96,217.48,266.48,191.45999999999998,232.74571428571429,247.02933333333334,149.8851115577086,120.60556317394997,25.96,487.4,31.4725,35.96857142857143,1.0,0.0,261.58
2025-01-14,261.58,8,7,0,8,1,3,1,1,2025,14,0,251.78,107.28,287.54,334.56,223.71999999999997,235.1957142857143,246.53933333333333,131.50195131632103,120.5536640537379,107.28,487.4,32.6975,37.36857142857143,1.0,0.0,342.9
2025-01-15,342.9,10,9,0,10,2,3,1,1,2025,15,0,261.58,128.34,508.46,107.28,245.7628571428571,233.34142857142857,244.10666666666665,121.26449902510453,119.44749812865604,128.34,487.4,34.29,38.099999999999994,1.0,0.0,328.2
2025-01-16,328.2,10,9,0,10,3,3,1,1,2025,16,0,342.9,272.84,282.64,276.28,276.4142857142857,221.5157142857143,251.96066666666667,113.5057993903313,117.87653768868155,154.3,487.4,32.82,36.46666666666667,1.0,0.0,312.04
2025-01-17,312.04,9,7,0,9,4,3,1,1,2025,17,0,328.2,164.1,211.12,225.82,284.3228571428571,224.76999999999998,253.69133333333332,115.1322175753145,118.62467844462996,154.3,487.4,34.67111111111112,44.57714285714286,1.0,0.0,138.14
2025-01-18,138.14,4,2,0,4,5,3,1,1,2025,18,1,312.04,487.4,313.5,138.14,305.45714285714286,231.97857142857143,256.5653333333333,102.24208489565119,118.97008826427383,154.3,487.4,34.535,69.07,1.0,0.0,313.5
2025-01-20,313.5,10,8,0,10,0,4,1,1,2025,20,0,138.14,154.3,97.48,333.1,255.56285714285715,219.4528571428571,256.56533333333334,81.83968917224442,118.97008826427383,138.14,342.9,31.35,39.1875,1.0,0.0,251.78
2025-01-21,251.78,8,7,0,8,1,4,1,1,2025,21,0,313.5,251.78,25.96,267.94,278.30571428571426,234.88285714285712,255.91199999999998,70.31866960657132,118.58850483339688,138.14,342.9,31.4725,35.96857142857143,1.0,0.0,220.92
2025-01-22,220.92,7,6,0,7,2,4,1,1,2025,22,0,251.78,261.58,107.28,477.6,278.3057142857143,251.01285714285714,255.37333333333333,70.31866960657132,118.56868614154936,138.14,342.9,31.56,36.82,1.0,0.0,230.72
2025-01-24,230.72,7,5,0,7,4,4,1,1,2025,24,0,220.92,342.9,128.34,240.52,272.4971428571428,259.13,246.81733333333332,73.53625629902733,110.99916951951883,138.14,342.9,32.96,46.144,1.0,0.0,97.48
2025-01-25,97.48,3,3,0,3,5,4,1,1,2025,25,1,230.72,328.2,272.84,313.5,256.4714285714286,266.4428571428571,246.49066666666664,67.62209782523588,111.03275686072035,138.14,328.2,32.49333333333333,32.49333333333333,1.0,0.0,47.02
2025-01-26,47.02,2,1,0,2,6,4,1,1,2025,26,1,97.48,312.04,164.1,220.92,223.51142857142855,253.91714285714284,239.29,81.61417757321617,113.51414309573278,97.48,313.5,23.51,47.02,1.0,0.0,313.5
2025-01-27,313.5,10,6,0,10,0,5,1,1,2025,27,0,47.02,138.14,487.4,394.82,185.65142857142857,245.5542857142857,233.49333333333334,94.20147122498929,118.80157543751953,47.02,313.5,31.35,52.25,1.0,0.0,277.74
2025-01-28,277.74,9,8,0,9,1,5,1,1,2025,28,0,313.5,313.5,154.3,56.81999999999999,210.70285714285714,233.13285714285712,230.78266666666664,102.41940403951592,115.88563883931114,47.02,313.5,30.86,34.7175,1.0,0.0,103.84
2025-01-29,103.84,4,3,0,4,2,5,1,1,2025,29,0,277.74,251.78,251.78,237.08,205.59428571428572,241.95000000000002,238.14666666666665,97.19606419623268,111.38161865726549,47.02,313.5,25.96,34.61333333333334,1.0,0.0,272.84
2025-01-30,272.84,9,9,0,9,3,5,1,1,2025,30,0,103.84,220.92,261.58,261.58,184.46,231.38285714285712,233.70533333333333,101.46974721561153,114.05011964598823,47.02,313.5,30.31555555555555,30.31555555555555,1.0,0.0,389.92
2025-01-31,389.92,12,9,0,12,4,5,1,1,2025,31,0,272.84,230.72,342.9,217.48,191.87714285714287,232.18714285714285,234.08066666666667,106.35886763128697,114.16348875650802,47.02,313.5,32.49333333333333,43.324444444444445,1.0,0.0,349.26
2025-02-01,349.26,11,7,0,11,5,5,2,1,2025,1,1,389.92,97.48,328.2,287.54,214.62000000000003,235.5457142857143,239.82866666666666,130.36154545468315,117.5885423322186,47.02,389.92,31.75090909090909,49.894285714285715,1.0,0.0,245.42
2025-02-02,245.42,7,6,0,7,6,5,2,1,2025,2,1,349.26,47.02,312.04,508.46,250.58857142857144,237.04999999999998,241.886,127.35434705688604,118.98373695304001,47.02,389.92,35.059999999999995,40.90333333333333,1.0,0.0,796.0
2025-02-03,796.0,25,20,0,25,0,6,2,1,2025,3,0,245.42,313.5,138.14,282.64,278.93142857142857,232.29142857142855,233.118,91.54061601798641,107.83148044598235,103.84,389.92,31.84,39.8,1.0,0.0,360.52
2025-02-04,360.52,12,10,0,12,1,6,2,1,2025,4,0,796.0,277.74,313.5,211.12,347.86,279.2814285714286,250.23000000000002,217.2498530877908,148.88091957599198,103.84,796.0,30.043333333333333,36.052,1.0,0.0,760.24
2025-02-05,760.24,24,17,0,24,2,6,2,1,2025,5,0,360.52,103.84,251.78,313.5,359.68571428571425,282.64,255.21,215.03857040518284,150.02190623946905,103.84,796.0,31.676666666666666,44.72,1.0,0.0,394.82
2025-02-06,394.82,12,9,0,12,3,6,2,1,2025,6,0,760.24,272.84,220.92,97.48,453.4571428571429,318.9585714285714,270.10133333333334,227.62712973298278,175.94039162471307,245.42,796.0,32.901666666666664,43.86888888888889,1.0,0.0,508.46
2025-02-07,508.46,16,14,0,16,4,6,2,1,2025,7,0,394.82,389.92,230.72,25.96,470.8828571428571,331.38,280.01266666666663,215.86061658041322,174.24766420901832,245.42,796.0,31.77875,36.318571428571424,1.0,0.0,212.58
2025-02-08,212.58,8,7,0,8,5,6,2,1,2025,8,1,508.46,349.26,97.48,107.28,487.8171428571428,351.2185714285714,296.09600000000006,213.08234008744796,172.24585719656451,245.42,796.0,26.5725,30.368571428571432,1.0,0.0,297.34
2025-02-09,297.34,9,7,0,9,6,6,2,1,2025,9,1,212.58,245.42,47.02,128.34,468.2914285714286,359.44,299.606,233.2070361594729,169.31344750960037,212.58,796.0,33.03777777777778,42.47714285714285,1.0,0.0,662.76
2025-02-10,662.76,21,18,0,21,0,7,2,1,2025,10,0,297.34,796.0,313.5,272.84,475.7085714285714,377.32,305.2393333333333,225.64010779916552,166.2015104693662,212.58,796.0,31.56,36.82,1.0,0.0,432.04
2025-02-11,432.04,14,10,0,14,1,7,2,1,2025,11,0,662.76,360.52,277.74,164.1,456.67428571428576,402.26714285714286,318.2366666666667,198.05144911168432,178.38052221514306,212.58,760.24,30.860000000000003,43.204,1.0,0.0,570.18
2025-02-12,570.18,18,14,0,18,2,7,2,1,2025,12,0,432.04,760.24,103.84,487.4,466.8914285714286,413.2885714285714,327.16799999999995,194.0690299376806,177.10008233024442,212.58,760.24,31.676666666666662,40.72714285714285,1.0,0.0,396.28
2025-02-13,396.28,13,12,0,13,3,7,2,1,2025,13,0,570.18,394.82,272.84,154.3,439.73999999999995,446.59857142857135,329.9273333333333,155.6874402983961,180.29868479129655,212.58,662.76,30.483076923076922,33.02333333333333,1.0,0.0,458.0
2025-02-14,458.0,15,11,0,15,4,7,2,1,2025,14,0,396.28,508.46,389.92,251.78,439.9485714285715,455.4157142857143,337.9933333333334,155.61819467621933,177.5626904219609,212.58,662.76,30.533333333333335,41.63636363636363,1.0,0.0,292.44
2025-02-15,292.44,9,7,0,9,5,7,2,1,2025,15,1,458.0,212.58,349.26,261.58,432.74000000000007,460.27857142857147,344.86733333333336,153.06340124275295,178.10090773904366,212.58,662.76,32.49333333333333,41.777142857142856,1.0,0.0,313.5
2025-02-16,313.5,10,7,0,10,6,7,2,1,2025,16,1,292.44,297.34,245.42,342.9,444.1485714285714,456.21999999999997,345.89599999999996,135.93687547639786,177.69192319758164,292.44,662.76,31.35,44.785714285714285,1.0,0.0,592.7
2025-02-17,592.7,20,17,0,20,0,8,2,1,2025,17,0,313.5,662.76,796.0,328.2,446.45714285714286,461.0828571428571,344.916,133.13651561640094,177.79006220239393,292.44,662.76,29.635,34.86470588235294,1.0,0.0,555.48
2025-02-18,555.48,18,13,0,18,1,8,2,1,2025,18,0,592.7,432.04,360.52,312.04,436.4485714285714,446.5614285714286,353.73266666666666,115.6509385217101,183.40226731071985,292.44,592.7,30.86,42.72923076923077,1.0,0.0,646.6
2025-02-19,646.6,20,18,0,20,2,8,2,1,2025,19,0,555.48,570.18,760.24,138.14,454.0828571428571,460.4871428571428,361.8473333333333,123.97789234567661,186.8471283297059,292.44,592.7,32.33,35.922222222222224,1.0,0.0,581.4399999999999
2025-02-20,581.4399999999999,19,13,0,19,3,8,2,1,2025,20,0,646.6,396.28,394.82,313.5,465.0,452.37,378.796,138.42755168920186,188.90473997083404,292.44,646.6,30.602105263157892,44.72615384615384,1.0,0.0,695.0799999999999
2025-02-21,695.0799999999999,23,16,0,23,4,8,2,1,2025,21,0,581.4399999999999,458.0,508.46,251.78,491.4514285714286,465.7,387.7273333333333,140.77831928586292,192.0194839599098,292.44,646.6,30.220869565217388,43.442499999999995,1.0,0.0,139.6
2025-02-22,139.6,5,5,0,5,5,8,2,1,2025,22,1,695.0799999999999,292.44,212.58,220.92,525.3199999999999,479.03000000000003,402.504,158.75938145508113,198.15584882820838,292.44,695.0799999999999,27.919999999999998,27.919999999999998,1.0,0.0,190.06
2025-02-23,190.06,6,4,0,6,6,8,2,1,2025,23,1,139.6,313.5,297.34,230.72,503.4857142857143,473.81714285714287,399.79333333333335,201.0128184019734,201.25740980718953,139.6,695.0799999999999,31.676666666666666,47.515,1.0,0.0,723.02
2025-02-24,723.02,22,15,0,22,0,9,2,1,2025,24,0,190.06,592.7,662.76,97.48,485.8514285714286,466.1542857142857,398.438,224.4999070102681,202.56790911385445,139.6,695.0799999999999,32.86454545454546,48.20133333333333,1.0,0.0,355.62
2025-02-25,355.62,12,8,0,12,1,9,2,1,2025,25,0,723.02,555.48,432.04,47.02,504.4685714285714,470.4585714285714,419.28933333333333,239.72462586813856,202.7154783899118,139.6,723.02,29.635,44.4525,1.0,0.0,570.18
2025-02-26,570.18,18,14,0,18,2,9,2,1,2025,26,0,355.62,646.6,570.18,313.5,475.9171428571429,465.0,429.57599999999996,244.49090655988854,190.64394076121528,139.6,723.02,31.676666666666662,40.72714285714285,1.0,0.0,610.8399999999999
2025-02-27,610.8399999999999,19,15,0,19,3,9,2,1,2025,27,0,570.18,581.4399999999999,396.28,277.74,465.0,464.99999999999994,438.13199999999995,237.19660649624248,191.0143472928785,139.6,723.02,32.14947368421052,40.72266666666666,1.0,0.0,505.02
2025-02-28,505.02,17,11,0,17,4,9,2,1,2025,28,0,610.8399999999999,695.0799999999999,458.0,103.84,469.19999999999993,480.32571428571424,449.2353333333333,239.84749765910277,191.05080426932074,139.6,723.02,29.70705882352941,45.91090909090909,1.0,0.0,241.98
2025-03-01,241.98,8,7,0,8,5,9,3,1,2025,1,1,505.02,139.6,292.44,272.84,442.0485714285714,483.6842857142857,462.608,219.94765676016124,179.7470474439786,139.6,723.02,30.2475,34.568571428571424,1.0,0.0,185.16
2025-03-02,185.16,6,5,0,6,6,9,3,1,2025,2,1,241.98,190.06,313.5,389.92,456.6742857142857,480.08,461.57933333333335,198.87883437385875,180.9547578041382,190.06,723.02,30.86,37.032,1.0,0.0,737.72
2025-03-03,737.72,22,17,0,22,0,10,3,1,2025,3,0,185.16,723.02,592.7,349.26,455.97428571428566,470.91285714285715,454.754,199.97922582584607,187.49428858611688,185.16,723.02,33.53272727272727,43.39529411764706,1.0,0.0,474.16
2025-03-04,474.16,16,12,0,16,1,10,3,1,2025,4,0,737.72,355.62,555.48,245.42,458.07428571428574,481.2714285714286,467.7026666666667,203.3004790006771,193.2819874393526,185.16,737.72,29.635,39.513333333333335,1.0,0.0,591.24
2025-03-05,591.24,19,15,0,19,2,10,3,1,2025,5,0,474.16,570.18,646.6,796.0,475.0085714285714,475.4628571428571,475.32733333333334,198.2174680688335,188.66755293524918,185.16,737.72,31.117894736842107,39.416000000000004,1.0,0.0,370.32
2025-03-06,370.32,12,9,0,12,3,10,3,1,2025,6,0,591.24,610.8399999999999,581.4399999999999,360.52,478.01714285714286,471.5085714285714,468.50200000000007,200.05406416885452,180.1795227639606,185.16,737.72,30.86,41.14666666666667,1.0,0.0,554.02
